,Player_ID,Name,YrStart,YrEnd,Pos,Height,Weight,Birth_date,College
296,benoida01,David Benoit,1992,2001,F,6-8,220,"May 9, 1968",University of Alabama
297,bensoke02,Keith Benson,2012,2012,C,6-11,240,"August 13, 1988",Oakland University
298,bensoke01,Kent Benson,1978,1988,C,6-10,235,"December 27, 1954",Indiana University
299,bentibe01,Ben Bentil,2017,2017,F,6-9,235,"March 29, 1995",Providence College
300,bercege01,Gene Berce,1950,1950,G-F,5-11,175,"November 22, 1926",Marquette University
301,bergega01,Gary Bergen,1957,1957,C,6-8,210,"July 16, 1932",University of Utah
302,berghla01,Larry Bergh,1970,1970,F,6-8,210,"April 2, 1945",Weber State University
303,berryri01,Ricky Berry,1989,1989,F,6-8,205,"October 6, 1964",San Jose State University
304,berrywa01,Walter Berry,1987,1989,F,6-8,215,"May 14, 1964",St. John's University
305,bertada01,Davis Bertans,2017,2018,F,6-10,210,"November 12, 1992",
306,beshode01,Del Beshore,1979,1980,G,5-11,165,"November 29, 1956",California University of Pennslyvania
307,besttr01,Travis Best,1996,2005,G,5-11,182,"July 12, 1972",Georgia Institute of Technology
308,beverpa01,Patrick Beverley,2013,2018,G,6-1,185,"July 12, 1988",University of Arkansas
309,bhullsi01,Sim Bhullar,2015,2015,C,7-5,360,"December 2, 1992",New Mexico State University
310,bialowe01,Wesley Bialosuknia,1968,1968,G,6-2,185,"June 8, 1945",University of Connecticut
311,biancal01,Al Bianchi,1957,1966,G,6-3,185,"March 26, 1932",Bowling Green State University
312,biasaha01,Hank Biasatti,1947,1947,G,5-11,175,"January 14, 1922",Long Island University
313,bibbyhe01,Henry Bibby,1973,1981,G,6-1,185,"November 24, 1949","University of California, Los Angeles"
314,bibbymi01,Mike Bibby,1999,2012,G,6-1,190,"May 13, 1978",University of Arizona
315,biedeed01,Ed Biedenbach,1969,1969,G,6-1,175,"August 12, 1945",North Carolina State University
316,biedran01,Andris Biedrins,2005,2014,C,6-11,240,"April 2, 1986",
317,bielkdo01,Don Bielke,1956,1956,C,6-7,240,,Valparaiso University
318,bigelbo01,Bob Bigelow,1976,1979,F-G,6-7,215,"December 26, 1953",University of Pennsylvania
319,billili01,Lionel Billingy,1975,1975,F-C,6-9,215,"August 31, 1952",Duquesne University
320,billuch01,Chauncey Billups,1998,2014,G,6-3,202,"September 25, 1976",University of Colorado
321,bingda01,Dave Bing,1967,1978,G,6-3,180,"November 24, 1943",Syracuse University
322,biniojo01,Joe Binion,1987,1987,F,6-8,235,"March 26, 1961",North Carolina Agricultural and Technical State University
323,birchkh01,Khem Birch,2018,2018,C-F,6-9,220,"September 28, 1992","University of Nevada, Las Vegas"
324,birdja01,Jabari Bird,2018,2018,G,6-6,197,"July 3, 1994",University of California
325,birdje01,Jerry Bird,1959,1959,F,6-6,210,"February 2, 1935",University of Kentucky
326,birdla01,Larry Bird,1980,1992,F,6-9,220,"December 7, 1956",Indiana State University
327,birdsot01,Otis Birdsong,1978,1989,G,6-3,190,"December 9, 1955",University of Houston
328,bishoga01,Gale Bishop,1949,1949,F,6-3,195,"June 4, 1922",Washington State University
329,biyombi01,Bismack Biyombo,2012,2018,C-F,6-9,255,"August 28, 1992",
330,bjeline01,Nemanja Bjelica,2016,2018,F,6-10,240,"May 9, 1988",
331,blabuw01,Uwe Blab,1986,1990,C,7-1,252,"March 26, 1962",Indiana University
332,blackch01,Charlie Black,1949,1952,F-C,6-5,200,"June 15, 1921",University of Kansas
333,blackno01,Norman Black,1981,1981,G,6-5,185,"November 12, 1957",Saint Joseph's University
334,blackta01,Tarik Black,2015,2018,C-F,6-9,250,"November 22, 1991",University of Kansas
335,blackto01,Tom Black,1971,1971,C,6-10,220,"July 9, 1941",South Dakota State University
336,blackro01,Rolando Blackman,1982,1994,G,6-6,190,"February 26, 1959",Kansas State University
337,blackal01,Alex Blackwell,1993,1993,F,6-6,250,"June 27, 1970",Monmouth University
338,blackco01,Cory Blackwell,1985,1985,F,6-6,210,"March 27, 1963",University of Wisconsin
339,blackja01,James Blackwell,1995,1995,G,6-0,190,"February 25, 1968",Dartmouth College
340,blackna01,Nate Blackwell,1988,1988,G,6-4,170,"February 15, 1965",Temple University
341,blairde01,DeJuan Blair,2010,2016,F-C,6-7,270,"April 22, 1989",University of Pittsburgh
342,blakest01,Steve Blake,2004,2016,G,6-3,172,"February 26, 1980",University of Maryland
343,blakean01,Antonio Blakeney,2018,2018,G,6-4,197,"October 4, 1996",Louisiana State University
344,blalowi01,Will Blalock,2007,2007,G,6-0,205,"September 8, 1983",Iowa State University
345,blanege01,George Blaney,1962,1962,G,6-1,175,"November 12, 1939",College of the Holy Cross
346,blankla01,Lance Blanks,1991,1993,G,6-4,190,"September 9, 1966",University of Texas at Austin
347,blantri01,Ricky Blanton,1993,1993,F,6-7,215,"April 21, 1966",Louisiana State University
348,blatcan01,Andray Blatche,2006,2014,F,6-11,235,"August 22, 1986",
349,blaylmo01,Mookie Blaylock,1990,2002,G,6-0,180,"March 20, 1967",University of Oklahoma
350,bledser01,Eric Bledsoe,2011,2018,G,6-1,205,"December 9, 1989",University of Kentucky
351,blevile01,Leon Blevins,1951,1951,G,6-2,160,"June 25, 1926",University of Arizona
352,blockjo01,John Block,1967,1976,F-C,6-9,207,"April 16, 1944",University of Southern California
353,bloommi01,Mike Bloom,1948,1949,F-C,6-6,190,"January 14, 1915",Temple University
354,blounco01,Corie Blount,1994,2004,F,6-9,240,"January 4, 1969",University of Cincinnati
355,blounma01,Mark Blount,2001,2009,C,7-0,230,"November 30, 1975",University of Pittsburgh
356,blueva01,Vander Blue,2014,2018,G,6-4,200,"July 17, 1992",Marquette University
357,blumera01,Ray Blume,1982,1982,G,6-4,185,"September 23, 1958",Oregon State University
358,bobbne01,Nelson Bobb,1950,1953,G,6-0,170,"February 25, 1924",Temple University
359,bobbito01,Tony Bobbitt,2005,2005,G,6-4,190,"October 22, 1979",University of Cincinnati
360,bockhbu01,Bucky Bockhorn,1959,1965,G,6-4,200,"July 8, 1933",University of Dayton
361,boerwto01,Tom Boerwinkle,1969,1978,C,7-0,265,"August 23, 1945",University of Tennessee
362,boganke01,Keith Bogans,2004,2014,G-F,6-5,215,"May 12, 1980",University of Kentucky
363,bogdabo01,Bogdan Bogdanovic,2018,2018,G,6-6,205,"August 18, 1992",
364,bogdabo02,Bojan Bogdanovic,2015,2018,G-F,6-8,216,"April 18, 1989",
365,boguemu01,Muggsy Bogues,1988,2001,G,5-3,136,"January 9, 1965",Wake Forest University
366,bogutan01,Andrew Bogut,2006,2018,C,7-0,260,"November 28, 1984",University of Utah
367,bohanet01,Etdrick Bohannon,1998,2001,F,6-9,220,"May 29, 1973",Auburn University at Montgomery
368,bolma01,Manute Bol,1986,1995,C,7-7,200,"October 16, 1962",University of Bridgeport
369,bolgebi01,Bill Bolger,1954,1954,F,6-5,205,"August 21, 1931",Georgetown University
370,bolomjo01,Joel Bolomboy,2017,2018,F,6-9,235,"January 28, 1994",Weber State University
371,bolstdo01,Doug Bolstorff,1958,1958,G,6-4,195,"October 29, 1931",University of Minnesota
372,bonsage01,George Bon Salle,1962,1962,F,6-8,220,"July 1, 1935",University of Illinois at Urbana-Champaign
373,bondph01,Phil Bond,1978,1978,G,6-2,175,"July 27, 1954",University of Louisville
374,bondwa01,Walter Bond,1993,1995,G,6-5,200,"February 1, 1969",University of Minnesota
375,boneyde01,Dexter Boney,1997,1997,G,6-4,185,"April 27, 1970","University of Nevada, Las Vegas"
376,bonharo01,Ron Bonham,1965,1968,F,6-5,192,"May 31, 1942",University of Cincinnati
377,bonnean01,Anthony Bonner,1991,1996,F,6-8,215,"June 8, 1968",Saint Louis University
378,bonnema01,Matt Bonner,2005,2016,F,6-10,235,"April 5, 1980",University of Florida
379,bookebu01,Butch Booker,1970,1970,C,6-10,230,"July 20, 1945",Cheyney University of Pennsylvania
380,bookede01,Devin Booker,2016,2018,G,6-6,206,"October 30, 1996",University of Kentucky
381,bookeme01,Melvin Booker,1996,1997,G,6-1,185,"August 20, 1972",University of Missouri
382,booketr01,Trevor Booker,2011,2018,F,6-8,228,"November 25, 1987",Clemson University
383,boonejo01,Josh Boone,2007,2010,F-C,6-10,237,"November 21, 1984",University of Connecticut
384,boonero01,Ron Boone,1969,1981,G-F,6-2,200,"September 6, 1946",Idaho State University
385,boothca01,Calvin Booth,2000,2009,C,6-11,230,"May 7, 1976",Pennsylvania State University
386,boothke01,Keith Booth,1998,1999,F,6-6,226,"October 9, 1974",University of Maryland
387,boozebo01,Bob Boozer,1961,1971,F,6-8,215,"April 26, 1937",Kansas State University
388,boozeca01,Carlos Boozer,2003,2015,F-C,6-9,258,"November 20, 1981",Duke University
389,borchcu01,Curtis Borchardt,2004,2005,C,7-0,240,"September 13, 1980",Stanford University
390,bornhja01,Jake Bornheimer,1949,1950,F-C,6-5,200,"June 29, 1927",Muhlenberg College
391,borrela01,Lazaro Borrell,2000,2000,F,6-8,220,"September 20, 1972",
392,borsaik01,Ike Borsavage,1951,1951,C-F,6-8,220,"July 25, 1924",Temple University
393,borylvi01,Vince Boryla,1950,1954,F,6-5,210,"March 11, 1927",University of Denver
394,boshch01,Chris Bosh,2004,2016,F-C,6-11,235,"March 24, 1984",Georgia Institute of Technology
395,bostiji01,Jim Bostic,1978,1978,F,6-7,225,"January 28, 1953",New Mexico State University
396,bostola01,Lawrence Boston,1980,1980,F,6-8,225,"May 18, 1956",University of Maryland
397,bosweto01,Tom Boswell,1976,1984,F-C,6-9,220,"October 2, 1953",University of South Carolina
398,boumtru01,Ruben Boumtje-Boumtje,2002,2004,C,7-0,257,"May 20, 1978",Georgetown University
399,bovendo01,Don Boven,1950,1953,F-G,6-4,210,"March 6, 1925",Western Michigan University
400,bowdlca01,Cal Bowdler,2000,2002,F,6-10,245,"March 31, 1977",Old Dominion University
401,bowenbr01,Bruce Bowen,1997,2009,F,6-7,185,"June 14, 1971","California State University, Fullerton"
402,bowenry01,Ryan Bowen,2000,2010,F,6-7,215,"November 20, 1975",University of Iowa
403,bowento01,Tommie Bowens,1968,1970,F-C,6-8,220,"July 7, 1940",Grambling State University
404,bowiean01,Anthony Bowie,1989,1998,G-F,6-6,190,"November 9, 1963",University of Oklahoma
405,bowiesa01,Sam Bowie,1985,1995,C-F,7-1,235,"March 17, 1961",University of Kentucky
406,bowlior01,Orbie Bowling,1968,1968,C,6-10,215,"March 21, 1939",University of Tennessee
407,bowmair01,Ira Bowman,2000,2002,G,6-5,195,"June 11, 1973",University of Pennsylvania
408,bowmana01,Nate Bowman,1967,1972,C,6-10,230,"March 19, 1943",Wichita State University
409,boycedo01,Donnie Boyce,1996,1997,G,6-5,196,"September 2, 1973",University of Colorado
410,boydde01,Dennis Boyd,1979,1979,G,6-1,175,"May 21, 1954",University of Detroit Mercy
411,boydfr01,Freddie Boyd,1973,1978,G,6-2,180,"June 13, 1950",Oregon State University
412,boydke01,Ken Boyd,1975,1975,F,6-5,195,"March 25, 1952",Boston University
413,boykiea01,Earl Boykins,1999,2012,G,5-5,135,"June 2, 1976",Eastern Michigan University
414,boykoha01,Harry Boykoff,1950,1951,C,6-10,225,"July 24, 1922",St. John's University
415,boynewi01,Winford Boynes,1979,1981,G-F,6-6,185,"May 17, 1957",University of San Francisco
416,bozemce01,Cedric Bozeman,2007,2007,G,6-6,207,"March 7, 1983","University of California, Los Angeles"
417,bracest01,Steve Bracey,1973,1975,G,6-1,175,"August 1, 1950",University of Tulsa
418,brackcr01,Craig Brackins,2011,2012,F,6-10,230,"October 9, 1987",Iowa State University
419,braddga01,Gary Bradds,1965,1971,F,6-8,210,"July 26, 1942",Ohio State University
420,bradlal02,Alex Bradley,1982,1982,F,6-6,215,"October 30, 1959",Villanova University
421,bradlal01,Alonzo Bradley,1978,1980,F,6-6,190,"October 16, 1953",Texas Southern University
422,bradlav01,Avery Bradley,2011,2018,G,6-2,180,"November 26, 1990",University of Texas at Austin
423,bradlbi02,Bill Bradley,1968,1968,G,5-11,165,"June 16, 1941",
424,bradlbi01,Bill Bradley,1968,1977,F-G,6-5,205,"July 28, 1943",Princeton University
425,bradlch01,Charles Bradley,1982,1984,G,6-5,215,"May 16, 1959",University of Wyoming
426,bradldu01,Dudley Bradley,1980,1989,G-F,6-6,195,"March 19, 1957",University of North Carolina
427,bradlji01,Jim Bradley,1974,1976,F,6-8,215,"March 16, 1952",Northern Illinois University
428,bradljo01,Joe Bradley,1950,1950,G,6-3,175,"September 24, 1928",Oklahoma State University
429,bradlmi01,Michael Bradley,2002,2006,F-C,6-10,245,"April 18, 1979",Villanova University
430,bradlsh01,Shawn Bradley,1994,2005,C,7-6,235,"March 22, 1972",Brigham Young University
431,bradlto01,Tony Bradley,2018,2018,F-C,6-11,240,"January 8, 1998",University of North Carolina
432,bradtma01,Mark Bradtke,1997,1997,C-F,6-10,265,"September 27, 1968",
433,braggma01,Marques Bragg,1996,1996,F,6-8,230,"March 24, 1970",Providence College
434,braggto01,Torraye Braggs,2004,2005,F,6-8,245,"May 15, 1976",Xavier University
435,bramlaj01,A.J. Bramlett,2000,2000,C,6-10,227,"January 10, 1977",University of Arizona
436,brancad01,Adrian Branch,1987,1990,F-G,6-7,185,"November 17, 1963",University of Maryland
437,brandel01,Elton Brand,2000,2016,F,6-8,275,"March 11, 1979",Duke University
438,brandte01,Terrell Brandon,1992,2002,G,5-11,180,"May 20, 1970",University of Oregon
439,brannbo01,Bob Brannum,1950,1955,F-C,6-5,215,"May 28, 1925",Michigan State University
440,bransbr01,Brad Branson,1982,1983,C-F,6-10,220,"September 24, 1958",Southern Methodist University
441,bransje01,Jesse Branson,1966,1968,F,6-7,195,"January 7, 1942",Elon University
442,brascji01,Jim Brasco,1953,1953,G,6-1,170,"February 3, 1931",New York University
443,bratzmi01,Mike Bratz,1978,1986,G,6-2,185,"October 17, 1955",Stanford University
444,braunca01,Carl Braun,1948,1962,G-F,6-5,180,"September 25, 1927",Colgate University
445,breauti01,Tim Breaux,1995,1998,F,6-7,215,"September 19, 1970",University of Wyoming
446,bremejr01,J.R. Bremer,2003,2004,G,6-2,185,"September 19, 1980",St. Bonaventure University
447,brennpe01,Pete Brennan,1959,1959,F,6-6,205,"September 23, 1936",University of North Carolina
448,brennto01,Tom Brennan,1955,1955,F,6-3,195,"August 6, 1930",Villanova University
449,breuera01,Randy Breuer,1984,1994,C,7-3,230,"October 11, 1960",University of Minnesota
450,breweco01,Corey Brewer,2008,2018,F-G,6-9,186,"March 5, 1986",University of Florida
451,breweja01,Jamison Brewer,2002,2005,G,6-4,184,"November 19, 1980",Auburn University
452,breweji01,Jim Brewer,1974,1982,F-C,6-9,210,"December 3, 1951",University of Minnesota
453,brewero01,Ron Brewer,1979,1986,G,6-4,180,"September 16, 1955",University of Arkansas
454,brewero02,Ronnie Brewer,2007,2014,G-F,6-7,220,"March 20, 1985",University of Arkansas
455,brezepr01,Primoz Brezec,2002,2010,C,7-2,252,"October 2, 1979",
456,brianfr01,Frankie Brian,1950,1956,G,6-1,180,"May 1, 1923",Louisiana State University
457,brickfr01,Frank Brickowski,1985,1997,F-C,6-9,240,"August 14, 1959",Pennsylvania State University
458,bridgju01,Junior Bridgeman,1976,1987,F-G,6-5,210,"September 17, 1953",University of Louisville
459,bridgbi01,Bill Bridges,1963,1975,F-C,6-6,228,"April 4, 1939",University of Kansas
460,brighal01,Al Brightman,1947,1947,F,6-2,195,"September 22, 1923",University of Charleston
461,brindau01,Aud Brindley,1947,1947,F,6-4,175,"December 31, 1923",Dartmouth College
462,briskjo01,John Brisker,1970,1975,F-G,6-5,210,"June 15, 1947",University of Toledo
463,bristal01,Allan Bristow,1974,1983,F-G,6-7,210,"August 23, 1951",Virginia Polytechnic Institute and State University
464,brittty01,Tyrone Britt,1968,1968,G,6-4,190,"April 18, 1944",Johnson C. Smith University
465,brittwa01,Wayman Britt,1978,1978,G,6-2,185,"August 31, 1952",University of Michigan
466,brittmi01,Mike Brittain,1986,1987,C,7-0,235,"June 21, 1963",University of South Carolina
467,brittda01,Dave Britton,1981,1981,G,6-4,180,"August 29, 1958",Texas A&M University
468,brockjo01,Jon Brockman,2010,2012,F,6-7,255,"March 20, 1987",University of Washington
469,brogaji01,Jim Brogan,1982,1983,G,6-4,185,"February 24, 1958",West Virginia Wesleyan College
470,brogdma01,Malcolm Brogdon,2017,2018,G,6-5,215,"December 11, 1992",University of Virginia
471,brokaga01,Gary Brokaw,1975,1978,G,6-4,178,"January 11, 1954",University of Notre Dame
472,brookpr01,Price Brookfield,1949,1950,F-G,6-4,185,"May 11, 1920",West Texas A&M University
473,brookcl01,Clarence Brookins,1971,1971,F,6-4,190,,Temple University
474,brookaa01,Aaron Brooks,2008,2018,G,6-0,161,"January 14, 1985",University of Oregon
475,brookdi01,Dillon Brooks,2018,2018,G-F,6-6,220,"January 22, 1996",University of Oregon
476,brookke01,Kevin Brooks,1992,1994,F,6-6,200,"October 12, 1969",University of Louisiana at Lafayette
477,brookma01,MarShon Brooks,2012,2014,G-F,6-5,200,"January 26, 1989",Providence College
478,brookmi01,Michael Brooks,1981,1988,F,6-7,220,"August 17, 1958",La Salle University
479,brooksc01,Scott Brooks,1989,1998,G,5-11,165,"July 31, 1965","University of California, Irvine"
480,brownan01,Andre Brown,2007,2009,F,6-9,245,"May 12, 1981",DePaul University
481,brownan02,Anthony Brown,2016,2017,F-G,6-7,210,"October 10, 1992",Stanford University
482,brownbo01,Bob Brown,1949,1950,F,6-4,205,"November 12, 1923",Miami University
483,brownbo02,Bobby Brown,2009,2018,G,6-2,175,"September 24, 1984","California State University, Fullerton"
484,brownch01,Chucky Brown,1990,2002,F,6-7,214,"February 29, 1968",North Carolina State University
485,brownda02,Damone Brown,2002,2005,F,6-9,200,"June 28, 1979",Syracuse University
486,brownda01,Darrell Brown,1949,1949,F,6-2,175,"March 14, 1923",Humboldt State University
487,brownde01,Dee Brown,1991,2002,G,6-1,160,"November 29, 1968",Jacksonville University
488,brownde03,Dee Brown,2007,2009,G,6-0,185,"August 17, 1984",University of Illinois at Urbana-Champaign
489,brownde04,Derrick Brown,2010,2012,F,6-7,225,"September 8, 1987",Xavier University
490,brownde02,Devin Brown,2003,2010,G,6-5,220,"December 30, 1978",University of Texas at San Antonio
491,browner01,Ernest Brown,2002,2002,C,7-0,244,"May 17, 1979",Indian Hills Community College
492,brownfr01,Fred Brown,1972,1984,G,6-3,182,"August 7, 1948",University of Iowa
493,brownge01,George Brown,1958,1958,F,6-6,190,"October 30, 1935",Wayne State University
494,brownge02,Gerald Brown,1999,1999,G,6-4,210,"July 28, 1975",Pepperdine University
495,brownha01,Harold Brown,1947,1947,G,6-0,155,"October 2, 1923",University of Evansville
496,brownja01,Jabari Brown,2015,2015,G,6-4,215,"December 18, 1992",University of Missouri
497,brownja02,Jaylen Brown,2017,2018,F-G,6-7,225,"October 24, 1996",University of California
